index,target_x,target_y,target_z,actual_x,actual_y,actual_z,targeting_error_mm,angular_error_deg,exp_R00,exp_R01,exp_R02,exp_R10,exp_R11,exp_R12,exp_R20,exp_R21,exp_R22,act_R00,act_R01,act_R02,act_R10,act_R11,act_R12,act_R20,act_R21,act_R22,F_OM1_x,F_OM1_y,F_OM1_z,F_OM1_R00,F_OM1_R01,F_OM1_R02,F_OM1_R10,F_OM1_R11,F_OM1_R12,F_OM1_R20,F_OM1_R21,F_OM1_R22,F_OM2_x,F_OM2_y,F_OM2_z,F_OM2_R00,F_OM2_R01,F_OM2_R02,F_OM2_R10,F_OM2_R11,F_OM2_R12,F_OM2_R20,F_OM2_R21,F_OM2_R22
7,-40.00000000,405.00000000,-115.00000000,-20.17183608,410.14848410,-115.82471643,20.50227134,8.00885902,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97581637,-0.17335685,-0.13315324,0.16933962,0.98470406,-0.04101149,0.13822617,0.01747157,0.99024654,63.03618622,-132.46691895,1073.68664551,-0.97719181,0.20866792,0.03941904,0.00190247,0.19421975,-0.98095620,-0.21235006,-0.95850736,-0.19018695,170.17213440,46.73710632,736.02844238,0.91277528,-0.37556776,0.16059305,0.10084826,-0.17378034,-0.97960705,0.39581674,0.91035664,-0.12074704
7,0.00000000,435.00000000,-115.00000000,21.10936958,435.65780090,-117.32203644,21.24688305,9.56717614,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98553455,-0.03515303,-0.16578894,0.03367179,0.99936400,-0.01173750,0.16609611,0.00598530,0.98609141,63.02753448,-132.49003601,1073.75988770,-0.97712094,0.20901842,0.03931911,0.00193153,0.19358391,-0.98108184,-0.21267572,-0.95855963,-0.18955861,142.33869934,53.84844208,701.45019531,0.94941765,-0.24346958,0.19831473,0.15453197,-0.18752082,-0.97002876,0.27336064,0.95160836,-0.14041173
7,5.00000000,375.00000000,-115.00000000,15.02454008,385.54698189,-112.16225202,14.82508159,5.87210159,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99591108,0.05562312,-0.07118454,-0.06084907,0.99543839,-0.07348330,0.06677246,0.07751435,0.99475275,63.06191254,-132.43998718,1073.57336426,-0.97712994,0.20892067,0.03961376,0.00194414,0.19506171,-0.98078907,-0.21263424,-0.95828134,-0.19100682,126.99383545,38.55172348,754.95581055,0.98320204,-0.15668727,0.09361026,0.07542282,-0.11825484,-0.99011475,0.16620825,0.98054314,-0.10445060
7,-0.00000000,425.00000000,-115.00000000,18.80322216,427.58134191,-116.18755933,19.01669758,8.39711275,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98944750,-0.01826645,-0.14373581,0.01470502,0.99955893,-0.02580110,0.14414370,0.02341519,0.98927969,63.02746582,-132.48738098,1073.73254395,-0.97716445,0.20880193,0.03938786,0.00191321,0.19400656,-0.98099834,-0.21247585,-0.95852137,-0.18997580,140.22123718,50.96219254,710.62805176,0.95810497,-0.22748142,0.17403181,0.13665885,-0.17091578,-0.97576237,0.25171259,0.95866573,-0.13266791
7,-0.00000000,420.00000000,-10.00000000,6.10860211,421.99696755,-12.19250888,6.79043403,5.13184097,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99562336,0.02707835,-0.08944769,-0.06244160,0.90486412,-0.42109615,0.06953542,0.42483842,0.90259468,63.05750656,-132.44989014,1073.59106445,-0.97713548,0.20890185,0.03957649,0.00194816,0.19492820,-0.98081559,-0.21260877,-0.95831257,-0.19087823,136.92292786,36.21746063,724.58062744,0.98315108,-0.17938219,0.03515628,0.07843341,0.24025185,-0.96753669,0.16511248,0.95399219,0.25027344
7,-0.00000000,420.00000000,-10.00000000,4.66309377,419.71106866,-12.35570219,5.23232813,12.06352555,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.97266622,0.05979882,0.22437589,-0.05785000,0.99820876,-0.01525548,-0.22488623,0.00185836,0.97438326,63.02168655,-132.49871826,1073.75805664,-0.97715080,0.20888668,0.03927637,0.00195556,0.19361669,-0.98107529,-0.21253812,-0.95858175,-0.18960120,134.31916809,50.39493561,714.40612793,0.97135842,-0.15015304,-0.18416552,-0.21133171,-0.19156362,-0.95845830,0.10863601,0.96992654,-0.21780904
7,-0.00000000,420.00000000,-10.00000000,5.52757772,420.86881086,-8.25140850,5.86229648,9.15455981,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98960990,0.07549110,-0.12236551,-0.03190298,0.94514779,0.32508135,0.14019424,-0.31779989,0.93773600,63.02657318,-132.48701477,1073.72326660,-0.97714937,0.20889008,0.03929473,0.00196838,0.19375463,-0.98104805,-0.21254474,-0.95855314,-0.18973838,136.07109070,59.88362503,716.12072754,0.96815199,-0.11117805,0.22432372,0.14177071,-0.49505231,-0.85721892,0.20635590,0.86172074,-0.46352410
7,0.00000000,420.00000000,-10.00000000,6.92086680,420.05908675,-11.37444520,7.05627296,1.97921759,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89115154,0.00678398,-0.45365499,-0.00810050,0.99996672,-0.00095893,0.45363340,0.00452939,0.89117687,63.02064133,-132.49850464,1073.74902344,-0.97721612,0.20857996,0.03928152,0.00190385,0.19368163,-0.98106259,-0.21223810,-0.95863539,-0.18966591,140.94088745,50.65350342,715.33905029,0.85471785,-0.20212153,0.47812575,0.44491506,-0.18924448,-0.87534970,0.26740968,0.96090239,-0.07182374
8,-0.00000000,405.00000000,-115.00000000,16.05537087,413.97943011,-113.44458642,18.46143034,7.38381866,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99334116,0.02386460,-0.11271112,-0.03097321,0.99761121,-0.06174529,0.11096837,0.06482515,0.99170750,63.05282974,-132.46174622,1073.62548828,-0.97707641,0.20919219,0.03950031,0.00197112,0.19442594,-0.98091525,-0.21287969,-0.95835125,-0.19038135,136.55763245,45.47716522,727.32781982,0.97266632,-0.18793556,0.13638350,0.11291455,-0.13042057,-0.98500800,0.20290525,0.97348380,-0.10563502
8,40.00000000,405.00000000,-115.00000000,55.01837746,411.03531529,-114.12889132,16.20911849,7.35434554,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97572059,0.18295838,-0.12039755,-0.18930421,0.98095572,-0.04347224,0.11015106,0.06520851,0.99177347,63.03235626,-132.48855591,1073.71960449,-0.97712570,0.20898926,0.03935576,0.00197110,0.19395423,-0.98100859,-0.21265347,-0.95849115,-0.18992959,102.17872620,45.93085098,720.45446777,0.98862910,-0.02880220,0.14759031,0.14285225,-0.12665102,-0.98160726,0.04696492,0.99152911,-0.12109642
8,-40.00000000,405.00000000,-115.00000000,-20.18589813,410.20848641,-115.74113238,20.50064001,7.98595516,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97594847,-0.17299550,-0.13265433,0.16894587,0.98476030,-0.04128495,0.13777483,0.01788057,0.99030215,63.03699875,-132.48054504,1073.67993164,-0.97717643,0.20873155,0.03946340,0.00192071,0.19444582,-0.98091137,-0.21242064,-0.95844769,-0.19040878,170.16233826,46.72852325,736.02178955,0.91297245,-0.37530330,0.16008991,0.10041957,-0.17361099,-0.97968113,0.39547092,0.91049802,-0.12081425
8,0.00000000,435.00000000,-115.00000000,21.04996586,435.70147223,-117.28863897,21.18563179,9.55998439,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98555638,-0.03522624,-0.16564345,0.03369690,0.99935966,-0.01203478,0.16596130,0.00627926,0.98611227,63.02882385,-132.50378418,1073.75610352,-0.97714520,0.20890248,0.03933248,0.00190868,0.19364525,-0.98106974,-0.21256445,-0.95857251,-0.18961824,142.33338928,53.83026886,701.44311523,0.94946462,-0.24343684,0.19812985,0.15441325,-0.18729362,-0.97009158,0.27326447,0.95166153,-0.14023878
8,5.00000000,375.00000000,-115.00000000,15.04496385,385.60676840,-112.10449505,14.89257477,5.88577681,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99590431,0.05575386,-0.07117715,-0.06100177,0.99540413,-0.07382008,0.06673428,0.07785966,0.99472830,63.06240845,-132.45472717,1073.57629395,-0.97712445,0.20894705,0.03961047,0.00198755,0.19521864,-0.98075771,-0.21265914,-0.95824361,-0.19116819,126.99167633,38.54588318,754.95648193,0.98322517,-0.15659235,0.09352610,0.07537943,-0.11807079,-0.99014002,0.16609105,0.98058051,-0.10428633
8,-0.00000000,425.00000000,-115.00000000,18.88077246,427.59151781,-116.25290656,19.09893474,8.36854062,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98955267,-0.01670695,-0.14320050,0.01311505,0.99957613,-0.02599032,0.14357402,0.02384070,0.98935239,63.02750397,-132.50350952,1073.73474121,-0.97712952,0.20897441,0.03934011,0.00194925,0.19379823,-0.98103946,-0.21263619,-0.95852590,-0.18977331,140.18061829,50.92860413,710.60748291,0.95853215,-0.22614858,0.17341535,0.13638122,-0.17029485,-0.97590977,0.25023234,0.95909148,-0.13239068
8,-0.00000000,420.00000000,-10.00000000,6.06368355,422.00821778,-12.17661175,6.74824685,5.13843773,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99563355,0.02631573,-0.08956199,-0.06178136,0.90500548,-0.42088973,0.06997807,0.42458520,0.90267956,63.06070709,-132.46179199,1073.59436035,-0.97714090,0.20887302,0.03959491,0.00194995,0.19504556,-0.98079222,-0.21258384,-0.95829499,-0.19099429,136.95162964,36.22774887,724.58862305,0.98300791,-0.18012846,0.03534369,0.07874270,0.23986125,-0.96760845,0.16581625,0.95394987,0.24996932
8,-0.00000000,420.00000000,-10.00000000,4.55787243,419.72805221,-12.32089899,5.12198485,12.11744900,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.97299317,0.05773624,0.22349685,-0.05559742,0.99832736,-0.01585595,-0.22403847,0.00300189,0.97457565,63.02107239,-132.51307678,1073.76647949,-0.97715902,0.20884991,0.03926811,0.00195085,0.19359103,-0.98108035,-0.21250050,-0.95859492,-0.18957666,134.38352966,50.35647964,714.41455078,0.97117811,-0.15220097,-0.18343373,-0.21093476,-0.19043477,-0.95877063,0.11099366,0.96982962,-0.21705055
8,-0.00000000,420.00000000,-10.00000000,5.43083483,420.87716844,-8.22247043,5.78126308,9.21515132,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98950466,0.07559300,-0.12315113,-0.03185046,0.94538826,0.32438649,0.14094697,-0.31705953,0.93787377,63.02780151,-132.50119019,1073.72058105,-0.97720456,0.20863172,0.03929491,0.00191628,0.19375201,-0.98104864,-0.21229135,-0.95860994,-0.18973513,136.06411743,59.85573578,716.10638428,0.96805495,-0.11090933,0.22487481,0.14255077,-0.49436656,-0.85748529,0.20627369,0.86214894,-0.46276379
8,0.00000000,420.00000000,-10.00000000,6.93010049,420.04798696,-11.42611830,7.07547941,1.98257537,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89111843,0.00713390,-0.45371480,-0.00831492,0.99996529,-0.00060816,0.45369469,0.00431454,0.89114675,63.01826477,-132.50973511,1073.75585938,-0.97722381,0.20854527,0.03927503,0.00188147,0.19358219,-0.98108226,-0.21220301,-0.95866305,-0.18956549,140.92080688,50.65101624,715.33850098,0.85473728,-0.20173606,0.47825387,0.44504482,-0.18935597,-0.87525964,0.26713166,0.96096146,-0.07206801
9,-0.00000000,405.00000000,-115.00000000,15.89284051,413.98923787,-113.46180115,18.32361407,7.40196169,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99335004,0.02119198,-0.11316610,-0.02829874,0.99770168,-0.06156679,0.11160129,0.06435984,0.99166675,63.05127716,-132.47712708,1073.63916016,-0.97712660,0.20896229,0.03947603,0.00195718,0.19445987,-0.98090851,-0.21264939,-0.95839453,-0.19042090,136.63867188,45.49233246,727.33850098,0.97213656,-0.19031546,0.13685954,0.11302946,-0.13092332,-0.98492813,0.20536515,0.97295380,-0.10576409
9,40.00000000,405.00000000,-115.00000000,55.11272035,410.92301469,-114.21324500,16.25101236,7.35745313,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97573945,0.18262027,-0.12075727,-0.18889342,0.98107211,-0.04262347,0.11068767,0.06439967,0.99176653,63.02968979,-132.50498962,1073.73474121,-0.97709155,0.20915039,0.03934681,0.00198218,0.19381930,-0.98103523,-0.21281007,-0.95848328,-0.18979378,102.17824554,45.93214798,720.46496582,0.98853874,-0.02928880,0.14809905,0.14326560,-0.12733436,-0.98145854,0.04760384,0.99142730,-0.12167887
9,-40.00000000,405.00000000,-115.00000000,-20.28038315,410.07522344,-115.90750096,20.38246157,7.93493468,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97611821,-0.17252443,-0.13201727,0.16861037,0.98485618,-0.04035896,0.13698093,0.01713562,0.99042548,63.03628922,-132.49597168,1073.69555664,-0.97720170,0.20862561,0.03939796,0.00189441,0.19412589,-0.98097479,-0.21230464,-0.95853561,-0.19009537,170.14494324,46.72903061,736.02099609,0.91329116,-0.37473249,0.15960833,0.09979403,-0.17404963,-0.97966725,0.39489290,0.91064936,-0.12156192
9,0.00000000,435.00000000,-115.00000000,20.94958170,435.60038355,-117.36143708,21.09079938,9.53756236,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98560469,-0.03536069,-0.16532697,0.03400452,0.99936086,-0.01102712,0.16561121,0.00524650,0.98617719,63.02696228,-132.51702881,1073.76879883,-0.97717023,0.20878609,0.03932860,0.00188344,0.19361807,-0.98107517,-0.21244957,-0.95860338,-0.18959105,142.34500122,53.85459900,701.44219971,0.94949061,-0.24341238,0.19803526,0.15403683,-0.18828051,-0.96996039,0.27338654,0.95147300,-0.14127609
9,5.00000000,375.00000000,-115.00000000,14.94928866,385.50973444,-112.25189626,14.73074801,5.86038936,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99593064,0.05522031,-0.07122414,-0.06042789,0.99548778,-0.07316105,0.06686279,0.07716726,0.99477364,63.05823135,-132.47178650,1073.59680176,-0.97716886,0.20874538,0.03957794,0.00191245,0.19491477,-0.98081833,-0.21245562,-0.95834941,-0.19086386,126.99954987,38.54996109,754.97137451,0.98316014,-0.15689802,0.09369707,0.07545386,-0.11845382,-0.99008858,0.16644171,0.98048544,-0.10462052
9,-0.00000000,425.00000000,-115.00000000,18.84244704,427.60410887,-116.24842375,19.06246981,8.36366664,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98956557,-0.01667685,-0.14311460,0.01308656,0.99957650,-0.02599176,0.14348745,0.02384767,0.98936477,63.02339172,-132.51643372,1073.74365234,-0.97714663,0.20889163,0.03935381,0.00192733,0.19383565,-0.98103213,-0.21255757,-0.95853639,-0.18980846,140.17262268,50.92643356,710.60925293,0.95857024,-0.22603740,0.17334977,0.13632193,-0.17032608,-0.97591257,0.25011873,0.95911217,-0.13245566
9,-0.00000000,420.00000000,-10.00000000,6.10083103,421.98679783,-12.27597810,6.80790579,5.16074663,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99560956,0.02589527,-0.08995011,-0.06156450,0.90502397,-0.42088178,0.07050816,0.42457166,0.90264471,63.05743790,-132.47901917,1073.60778809,-0.97711498,0.20900069,0.03956044,0.00195535,0.19479896,-0.98084122,-0.21270283,-0.95831734,-0.19074965,136.96264648,36.21512604,724.60302734,0.98290271,-0.18064421,0.03563605,0.07920325,0.24008904,-0.96751440,0.16622005,0.95379502,0.25029176
9,-0.00000000,420.00000000,-10.00000000,4.55396336,419.71102369,-12.43356171,5.17149033,12.01670511,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.97252792,0.05914240,0.22514803,-0.05726658,0.99824838,-0.01485884,-0.22563245,0.00155719,0.97421128,63.01850128,-132.52792358,1073.77404785,-0.97718590,0.20872784,0.03924763,0.00192204,0.19347754,-0.98110282,-0.21237701,-0.95864445,-0.18946470,134.33744812,50.38776016,714.41094971,0.97114927,-0.15063022,-0.18487746,-0.21215807,-0.19172454,-0.95824355,0.10889489,0.96982074,-0.21815057
9,-0.00000000,420.00000000,-10.00000000,5.44371686,420.88739586,-8.24321532,5.78859370,9.18150982,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98959179,0.07529209,-0.12263436,-0.03168522,0.94529136,0.32468487,0.14037140,-0.31741979,0.93783819,63.02405930,-132.51860046,1073.73767090,-0.97718424,0.20872279,0.03931565,0.00191343,0.19375142,-0.98104876,-0.21238470,-0.95859021,-0.18973021,136.08030701,59.85363007,716.11950684,0.96810818,-0.11125004,0.22447722,0.14195675,-0.49469993,-0.85739154,0.20643371,0.86191380,-0.46313033
9,0.00000000,420.00000000,-10.00000000,7.01291166,420.05853419,-11.39024859,7.14962568,1.97820386,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89116949,0.00682015,-0.45361921,-0.00844784,0.99996309,-0.00156205,0.45359182,0.00522415,0.89119423,63.01852798,-132.52415466,1073.75878906,-0.97716504,0.20882078,0.03927303,0.00194116,0.19359568,-0.98107946,-0.21247287,-0.95860034,-0.18958028,140.94200134,50.62243271,715.34838867,0.85476983,-0.20235382,0.47793454,0.44491521,-0.18847646,-0.87551534,0.26724330,0.96100444,-0.07107370
10,-0.00000000,405.00000000,-115.00000000,16.13280211,414.11312744,-113.36321197,18.60095349,7.51945497,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99314793,0.02141485,-0.11488508,-0.02875993,0.99762029,-0.06266223,0.11326980,0.06553694,0.99140048,63.04992294,-132.48986816,1073.63488770,-0.97711295,0.20902702,0.03947135,0.00198235,0.19449401,-0.98090172,-0.21271190,-0.95837349,-0.19045697,136.63500977,45.44730377,727.33776855,0.97195840,-0.19019170,0.13828953,0.11473140,-0.12978832,-0.98488158,0.20526466,0.97313005,-0.10432789
10,40.00000000,405.00000000,-115.00000000,55.18514869,410.94925921,-114.22826083,16.32721676,7.37555647,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97574841,0.18240398,-0.12101184,-0.18871738,0.98109631,-0.04284548,0.11090909,0.06464342,0.99172602,63.02679443,-132.51922607,1073.74365234,-0.97706288,0.20928778,0.03932923,0.00201645,0.19377117,-0.98104471,-0.21294154,-0.95846301,-0.18974863,102.18466187,45.92581177,720.46765137,0.98850179,-0.02965370,0.14827296,0.14340721,-0.12705790,-0.98147374,0.04794358,0.99145192,-0.12134439
10,-40.00000000,405.00000000,-115.00000000,-20.37575461,409.97683128,-115.98243418,20.26931261,7.85903648,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97656247,-0.17084495,-0.13091112,0.16705539,0.98515660,-0.03948484,0.13571373,0.01669001,0.99060748,63.03131104,-132.51084900,1073.69982910,-0.97723132,0.20849386,0.03936106,0.00188914,0.19405323,-0.98098916,-0.21216835,-0.95857900,-0.19002877,170.08757019,46.73225021,736.00372314,0.91415554,-0.37301105,0.15868945,0.09887120,-0.17447735,-0.97968471,0.39312094,0.91127408,-0.12261938
10,0.00000000,435.00000000,-115.00000000,20.92255538,436.02994247,-117.19493037,21.06256928,9.52826298,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98569688,-0.03494195,-0.16486573,0.03294015,0.99934681,-0.01486129,0.16527734,0.00921801,0.98620407,63.02335739,-132.53285217,1073.77075195,-0.97716624,0.20880651,0.03931845,0.00190002,0.19362858,-0.98107308,-0.21246763,-0.95859677,-0.18960404,142.32778931,53.74515533,701.45709229,0.94981319,-0.24317667,0.19677413,0.15389815,-0.18439217,-0.97072905,0.27234226,0.95229441,-0.13771367
10,5.00000000,375.00000000,-115.00000000,14.93056506,385.70330318,-112.07313130,14.89105039,5.92945950,0.99965025,0.02644577,0.00000000,-0.02644577,0.99965025,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99591772,0.05502031,-0.07155878,-0.06034471,0.99539312,-0.07450532,0.06712982,0.07851937,0.99464983,63.05764008,-132.48110962,1073.58996582,-0.97719634,0.20860541,0.03963700,0.00189630,0.19523570,-0.98075449,-0.21232925,-0.95831454,-0.19117920,127.00975037,38.51805496,754.96368408,0.98313457,-0.15699102,0.09380970,0.07573075,-0.11743240,-0.99018914,0.16646709,0.98059344,-0.10356280
10,-0.00000000,425.00000000,-115.00000000,18.82350833,427.63429062,-116.25061536,19.04804430,8.36036003,1.00000000,0.00000000,0.00000000,-0.00000000,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,0.98959317,-0.01603805,-0.14299687,0.01239705,0.99957677,-0.02631676,0.14335842,0.02427013,0.98937316,63.02293777,-132.52894592,1073.74230957,-0.97716296,0.20881739,0.03934267,0.00191334,0.19378860,-0.98104143,-0.21248268,-0.95856208,-0.18976258,140.15803528,50.90345001,710.60699463,0.95876497,-0.22535565,0.17316043,0.13634472,-0.16986589,-0.97598958,0.24935882,0.95935416,-0.13213541
10,-0.00000000,420.00000000,-10.00000000,6.07708314,422.01094184,-12.22728174,6.77758146,5.14743912,1.00000000,0.00000000,0.00000000,0.00000000,0.90630779,-0.42261826,-0.00000000,0.42261826,0.90630779,0.99562832,0.02597990,-0.08971799,-0.06152410,0.90513475,-0.42064933,0.07027843,0.42433018,0.90277613,63.05442810,-132.48908997,1073.60314941,-0.97713286,0.20892298,0.03952987,0.00200740,0.19496521,-0.98080808,-0.21262030,-0.95830047,-0.19092630,136.95758057,36.21439362,724.58459473,0.98293680,-0.18049134,0.03546970,0.07892609,0.23966455,-0.96764225,0.16615021,0.95393068,0.24982059
10,-0.00000000,420.00000000,-10.00000000,4.82394159,419.71354479,-12.46497292,5.42480972,11.93050071,0.90377277,0.06773915,0.42261826,-0.07474188,0.99720291,-0.00000000,-0.42143616,-0.03158728,0.90630779,0.97195525,0.06274679,0.22664044,-0.06088434,0.99802902,-0.01520586,-0.22714785,0.00098058,0.97385976,63.01592255,-132.53935242,1073.78955078,-0.97712636,0.20900388,0.03926209,0.00196387,0.19348460,-0.98110133,-0.21265060,-0.95858288,-0.18946937,134.22427368,50.40523911,714.40618896,0.97136641,-0.14731888,-0.18639866,-0.21298367,-0.19226444,-0.95795214,0.10528661,0.97022241,-0.21813573
10,-0.00000000,420.00000000,-10.00000000,5.43179765,420.89203094,-8.24950161,5.77619161,9.15783121,1.00000000,-0.00000000,0.00000000,0.00000000,0.90630779,0.42261826,-0.00000000,-0.42261826,0.90630779,0.98967956,0.07465677,-0.12231402,-0.03114367,0.94522118,0.32494156,0.13987289,-0.31777871,0.93779116,63.02144623,-132.53041077,1073.73474121,-0.97717428,0.20876916,0.03931757,0.00192743,0.19378175,-0.98104274,-0.21243049,-0.95857400,-0.18976094,136.09832764,59.85330963,716.12213135,0.96809179,-0.11188605,0.22423156,0.14134882,-0.49506503,-0.85728127,0.20692702,0.86162180,-0.46345341
10,0.00000000,420.00000000,-10.00000000,6.93279639,420.08967199,-11.29831161,7.05388686,1.98050906,0.90377277,-0.06773915,-0.42261826,0.07474188,0.99720291,-0.00000000,0.42143616,-0.03158728,0.90630779,0.89116003,0.00664706,-0.45364036,-0.00842362,0.99996273,-0.00189577,0.45361083,0.00551074,0.89118283,63.01693726,-132.53581238,1073.76245117,-0.97720534,0.20863032,0.03928205,0.00193795,0.19379285,-0.98104054,-0.21228740,-0.95860195,-0.18977973,140.94833374,50.60479355,715.34802246,0.85478503,-0.20234349,0.47791177,0.44491604,-0.18839225,-0.87553304,0.26719329,0.96102315,-0.07100902
11,-0.00000000,405.00000000,-115.00000000,16.14685929,414.08598500,-113.42605166,18.59444814,7.48926234,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.00000000,-0.00000000,0.00000000,1.00000000,0.99319551,0.02166061,-0.11442650,-0.02894770,0.99763062,-0.06241072,0.11280353,0.06529843,0.99146931,63.04521179,-132.50469971,1073.64355469,-0.97707427,0.20920479,0.03948649,0.00197927,0.19438890,-0.98092252,-0.21288943,-0.95835602,-0.19034646,136.63220215,45.44434738,727.33404541,0.97202760,-0.19012350,0.13789622,0.11431284,-0.12991849,-0.98491305,0.20517039,0.97312599,-0.10455080
11,40.00000000,405.00000000,-115.00000000,55.12494464,410.86744867,-114.33191360,16.23690992,7.36187711,0.98372585,0.17967595,-0.00000000,-0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97571738,0.18263070,-0.12091981,-0.18888878,0.98108300,-0.04239328,0.11089006,0.06420426,0.99175664,63.02473450,-132.53384399,1073.74377441,-0.97709984,0.20912589,0.03927216,0.00199943,0.19358128,-0.98108220,-0.21277204,-0.95853674,-0.18956637,102.16854858,45.92657471,720.48132324,0.98851991,-0.02924286,0.14823361,0.14340672,-0.12729481,-0.98144311,0.04756958,0.99143374,-0.12163983
11,-40.00000000,405.00000000,-115.00000000,-20.23144543,409.99025757,-116.02726932,20.41454635,7.87003781,0.98372585,-0.17967595,-0.00000000,0.17967595,0.98372585,0.00000000,0.00000000,-0.00000000,1.00000000,0.97658616,-0.17058511,-0.13107326,0.16677370,0.98519936,-0.03960741,0.13588973,0.01682046,0.99058120,63.03140640,-132.52555847,1073.69580078,-0.97715902,0.20882733,0.03938788,0.00189760,0.19391346,-0.98101681,-0.21250096,-0.95853466,-0.18988055,170.08992004,46.71630478,735.99774170,0.91410065,-0.37308785,0.15882520,0.09911727,-0.17421855,-0.97970593,0.39318669,0.91129214,-0.12227384
11,0.00000000,435.00000000,-115.00000000,21.03831624,435.62253649,-117.41285937,21.18537685,9.53915969,1.00000000,0.00000000,-0.00000000,-0.00000000,1.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.98560840,-0.03521925,-0.16533490,0.03381208,0.99936410,-0.01131867,0.16562841,0.00556545,0.98617257,63.01840973,-132.54884338,1073.78320312,-0.97712779,0.20899081,0.03929524,0.00192080,0.19345225,-0.98110783,-0.21264426,-0.95859224,-0.18942901,142.33589172,53.81315231,701.44854736,0.94949055,-0.24349031,0.19793972,0.15406513,-0.18780129,-0.97004879,0.27337080,0.95154774,-0.14080217
